component_section_id	context_key	context_name	context_kind	is_root	is_recursive
sect_C.8.21.3.2	table_C.8.21.3.1.3-1	X-Ray 3D General Positioner Movement Macro Attributes	table	N	N
sect_C.8.21.3.3	table_C.8.21.3.3-1	X-Ray 3D Craniofacial Acquisition Module Attributes	table	Y	N
sect_C.8.21.3.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.3.3	table_10-23	Exposure Index Macro Attributes	table	N	N
sect_C.8.21.3.3	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.3.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.3	table_C.8-28b	X-Ray Collimator Dimensions Macro Attributes	table	N	N
sect_C.8.21.3.3	table_C.8-36b	X-Ray Grid Description Macro Attributes	table	N	N
sect_C.8.21.3.3	table_C.8-71b	Digital X-Ray Detector Macro Attributes	table	N	N
sect_C.8.21.3.3	table_C.8.21.3.1.1-1	X-Ray 3D General Shared Acquisition Macro Attributes	table	N	N
sect_C.8.21.3.3	table_C.8.21.3.1.2-1	X-Ray 3D General Per Projection Acquisition Macro Attributes	table	N	N
sect_C.8.21.3.4	table_C.8.21.3.4-1	Breast Tomosynthesis Acquisition Module Attributes	table	Y	N
sect_C.8.21.3.4	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.3.4	table_10-23	Exposure Index Macro Attributes	table	N	N
sect_C.8.21.3.4	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.21.3.4	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.4	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.4	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.21.3.4	table_C.8-28b	X-Ray Collimator Dimensions Macro Attributes	table	N	N
sect_C.8.21.3.4	table_C.8-36b	X-Ray Grid Description Macro Attributes	table	N	N
sect_C.8.21.3.4	table_C.8.21.3.1.1-1	X-Ray 3D General Shared Acquisition Macro Attributes	table	N	N
sect_C.8.21.3.4	table_C.8.21.3.1.2-1	X-Ray 3D General Per Projection Acquisition Macro Attributes	table	N	N
sect_C.8.21.3.4	table_C.8.21.3.1.3-1	X-Ray 3D General Positioner Movement Macro Attributes	table	N	N
sect_C.8.21.4	table_C.8.21.4-1	X-Ray 3D Reconstruction Module Attributes	table	Y	N
sect_C.8.21.5.1	table_C.8.21.5.1-1	X-Ray 3D Frame Type Macro Attributes	table	Y	N
sect_C.8.21.5.1	table_C.8-131	Common CT/MR and Photoacoustic Image Description Macro Attributes	table	N	N
sect_C.8.21.5.2	table_C.8.21.5.2-1	Breast Biopsy Target Macro Attributes	table	Y	N
sect_C.8.21.6	table_C.8.21.6-1	Breast View Module Attributes	table	Y	N
sect_C.8.21.6	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.21.6	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.21.6	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.22.1	table_C.8.22-1	Enhanced PET Series Module Attributes	table	Y	N
sect_C.8.22.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.22.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.22.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.22.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.22.2	table_C.8.22-2	Enhanced PET Acquisition Module Attributes	table	Y	N
sect_C.8.22.2	table_10-24	Mandatory View and Slice Progression Direction Macro Attributes	table	N	N
sect_C.8.22.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.22.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.22.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.22.3	table_C.8.22-3	Enhanced PET Image Module Attributes	table	Y	N
sect_C.8.22.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.22.3	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.22.3	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.22.3	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.8.22.3	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.8.22.3	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.8.22.3	table_10.42-1	Hierarchical Evidence Reference Macro Attributes	table	N	N
sect_C.8.22.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.22.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.22.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.22.3	table_C.17-3	Hierarchical SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.22.3	table_C.17-3a	Hierarchical Series Reference Macro Attributes	table	N	N
sect_C.8.22.3	table_C.36.2.2.3-1	RT Accessory Device Identification Macro Attributes	table	N	N
sect_C.8.22.3	table_C.36.2.3.4-1	RT Patient Treatment Preparation Macro Attributes	table	N	N
sect_C.8.22.3	table_C.36.2.4.12-1	RT Equipment Mapping and Plan Reference Macro Attributes	table	N	N
sect_C.8.22.3	table_C.7-11b	Image Pixel Macro Attributes	table	N	N
sect_C.8.22.3	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.8.22.3	table_C.8-131	Common CT/MR and Photoacoustic Image Description Macro Attributes	table	N	N
sect_C.8.22.4	table_C.8.22-9	Enhanced PET Isotope Module Attributes	table	Y	N
sect_C.8.22.4	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.22.4	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.22.4	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.22.5.1	table_C.8.22-10	PET Frame Type Macro Attributes	table	Y	N
sect_C.8.22.5.1	table_C.8-131	Common CT/MR and Photoacoustic Image Description Macro Attributes	table	N	N
sect_C.8.22.5.2	table_C.8.22-11	PET Frame Acquisition Macro Attributes	table	Y	N
sect_C.8.22.5.3	table_C.8.22-12	PET Detector Motion Details Macro Attributes	table	Y	N
sect_C.8.22.5.4	table_C.8.22-14	PET Position Macro Attributes	table	Y	N
sect_C.8.22.5.5	table_C.8.22-15	PET Frame Correction Factors Macro Attributes	table	Y	N
sect_C.8.22.5.6	table_C.8.22-17	PET Reconstruction Macro Attributes	table	Y	N
sect_C.8.22.5.7	table_C.8.22-18	PET Table Dynamics Macro Attributes	table	Y	N
sect_C.8.22.6	table_C.8.22-19	Enhanced PET Corrections Module Attributes	table	Y	N
sect_C.8.23.1	table_C.8.23-1	Surface Segmentation Module Attributes	table	Y	N
sect_C.8.23.1	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.8.23.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.23.1	table_10-12	Content Identification Macro Attributes	table	N	N
sect_C.8.23.1	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.23.1	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.23.1	table_10-7b	Multiple Site General Anatomy Optional Macro Attributes	table	N	N
sect_C.8.23.1	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.23.1	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.8.23.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.23.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.23.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.23.1	table_C.8.20-4	Segment Description Macro Attributes	table	N	N
sect_C.8.24.1	table_C.8.24.1-1	Enhanced US Series Module Attributes	table	Y	N
sect_C.8.24.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.24.1	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.24.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.24.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.24.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.24.2	table_C.8.24.2-1	Ultrasound Frame of Reference Module Attributes	table	Y	N
sect_C.8.24.3	table_C.8.24.3-1	Enhanced US Image Module Attributes	table	Y	N
sect_C.8.24.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.24.3	table_10-24	Mandatory View and Slice Progression Direction Macro Attributes	table	N	N
sect_C.8.24.3	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.24.3	table_10-5	General Anatomy Mandatory Macro Attributes	table	N	N
sect_C.8.24.3	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.24.3	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.8.24.3	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.8.24.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.24.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.24.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.24.3	table_C.17-3	Hierarchical SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.24.3	table_C.17-3a	Hierarchical Series Reference Macro Attributes	table	N	N
sect_C.8.24.3	table_C.7-11b	Image Pixel Macro Attributes	table	N	N
sect_C.8.24.3	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.8.24.4	table_C.8.24.4-1	IVUS Image Module Attributes	table	Y	N
sect_C.8.24.5	table_C.8.24.5-1	Excluded Intervals Module Attributes	table	Y	N
sect_C.8.24.6.1	table_C.8.24.6.1-1	US Image Description Macro Attributes	table	Y	N
sect_C.8.25.1	table_C.8.25.1-1	Lensometry Measurements Series Module Attributes	table	Y	N
sect_C.8.25.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.10	table_C.8.25.10-1	Keratometry Measurements Module Attributes	table	Y	N
sect_C.8.25.10	table_C.8.25.10-2	Keratometric Measurements Macro Attributes	table	N	N
sect_C.8.25.11	table_C.8.25.11-1	Subjective Refraction Measurements Module Attributes	table	Y	N
sect_C.8.25.11	table_C.8.25.11-2	Subjective Refraction Measurements Macro Attributes	table	N	N
sect_C.8.25.11	table_C.8.25.6.1-1	Cylinder Sequence Macro Attributes	table	N	N
sect_C.8.25.11	table_C.8.25.6.2-1	Prism Sequence Macro Attributes	table	N	N
sect_C.8.25.12	table_C.8.25.12-1	Visual Acuity Measurements Module Attributes	table	Y	N
sect_C.8.25.12	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.25.12	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.25.12	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.25.12	table_C.8.25.12-2	Visual Acuity Measurements Macro Attributes	table	N	N
sect_C.8.25.13	table_C.8.25.13-1	Ophthalmic Axial Measurements Series Module Attributes	table	Y	N
sect_C.8.25.13	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.14	table_C.8.25.14-1	Ophthalmic Axial Measurements Module Attributes	table	Y	N
sect_C.8.25.14	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.25.14	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.25.14	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.25.14	table_C.8.25.14-2	Ophthalmic Axial Measurements Macro Attributes	table	N	N
sect_C.8.25.14	table_C.8.25.14-3	Ophthalmic Axial Length Segmental Measurements Macro Attributes	table	N	N
sect_C.8.25.14	table_C.8.25.14-4	Ophthalmic Axial Measurements Related Information Macro Attributes	table	N	N
sect_C.8.25.14	table_C.8.25.14-5	Ophthalmic Axial Measurements Selected Macro Attributes	table	N	N
sect_C.8.25.14	table_C.8.25.14-6	Ophthalmic Axial Length Quality Metric Macro Attributes	table	N	N
sect_C.8.25.14	table_C.8.25.16-6	Ophthalmic Axial Measurements Quality Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.15	table_C.8.25.15-1	Intraocular Lens Calculations Series Module Attributes	table	Y	N
sect_C.8.25.15	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.16	table_C.8.25.16-1	Intraocular Lens Calculations Module Attributes	table	Y	N
sect_C.8.25.16	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.16	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.25.16	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.25.16	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.25.16	table_C.8.25.16-2	Intraocular Lens Calculations Macro Attributes	table	N	N
sect_C.8.25.16	table_C.8.25.16-3	Keratometry Macro Attributes	table	N	N
sect_C.8.25.16	table_C.8.25.16-4	IOL Ophthalmic Axial Length Macro Attributes	table	N	N
sect_C.8.25.16	table_C.8.25.16-5	Calculated IOL Macro Attributes	table	N	N
sect_C.8.25.16	table_C.8.25.16-7	Calculated Toric Power Macro Attributes	table	N	N
sect_C.8.25.16	table_C.8.25.16-8	Cornea Measurement Macro Attributes	table	N	N
sect_C.8.25.2	table_C.8.25.2-1	Autorefraction Measurements Series Module Attributes	table	Y	N
sect_C.8.25.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.3	table_C.8.25.3-1	Keratometry Measurements Series Module Attributes	table	Y	N
sect_C.8.25.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.4	table_C.8.25.4-1	Subjective Refraction Measurements Series Module Attributes	table	Y	N
sect_C.8.25.4	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.5	table_C.8.25.5-1	Visual Acuity Measurements Series Module Attributes	table	Y	N
sect_C.8.25.5	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.7	table_C.8.25.7-1	General Ophthalmic Refractive Measurements Module Attributes	table	Y	N
sect_C.8.25.7	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.25.8	table_C.8.25.8-1	Lensometry Measurements Module Attributes	table	Y	N
sect_C.8.25.8	table_C.8.25.6.1-1	Cylinder Sequence Macro Attributes	table	N	N
sect_C.8.25.8	table_C.8.25.6.2-1	Prism Sequence Macro Attributes	table	N	N
sect_C.8.25.8	table_C.8.25.8-2	Lensometry Measurements Macro Attributes	table	N	N
sect_C.8.25.9	table_C.8.25.9-1	Autorefraction Measurements Module Attributes	table	Y	N
sect_C.8.25.9	table_C.8.25.6.1-1	Cylinder Sequence Macro Attributes	table	N	N
sect_C.8.26.1	table_C.8.26.1-1	Visual Field Static Perimetry Measurements Series Module Attributes	table	Y	N
sect_C.8.26.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.26.1	table_10-16	Performed Procedure Step Summary Macro Attributes	table	N	N
sect_C.8.26.1	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.8.26.1	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.26.1	table_10-9	Request Attributes Macro Attributes	table	N	N
sect_C.8.26.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.26.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.26.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.26.2	table_C.8.26.2-1	Visual Field Static Perimetry Test Parameters Module Attributes	table	Y	N
sect_C.8.26.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.26.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.26.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.26.3	table_C.8.26.3-1	Visual Field Static Perimetry Test Reliability Module Attributes	table	Y	N
sect_C.8.26.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.26.3	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.26.3	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.26.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.26.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.26.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.26.3	table_C.8.26.3-2	Ophthalmic Visual Field Global Index Macro Attributes	table	N	N
sect_C.8.26.4	table_C.8.26.4-1	Visual Field Static Perimetry Test Measurements Module Attributes	table	Y	N
sect_C.8.26.4	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.26.4	table_10-22	Externally-Sourced Data Set Identification Macro Attributes	table	N	N
sect_C.8.26.4	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.26.4	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.26.4	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.26.5	table_C.8.26.5-1	Visual Field Static Perimetry Test Results Module Attributes	table	Y	N
sect_C.8.26.5	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.26.5	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.26.5	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.26.5	table_10-22	Externally-Sourced Data Set Identification Macro Attributes	table	N	N
sect_C.8.26.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.26.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.26.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.26.5	table_C.8.26.3-2	Ophthalmic Visual Field Global Index Macro Attributes	table	N	N
sect_C.8.26.6	table_C.8.26.6-1	Ophthalmic Patient Clinical Information and Test Lens Parameters Module Attributes	table	Y	N
sect_C.8.26.6	table_C.8.25.12-2	Visual Acuity Measurements Macro Attributes	table	N	N
sect_C.8.26.6	table_C.8.26.6-2	Ophthalmic Patient Clinical Information and Test Lens Parameters Macro Attributes	table	N	N
sect_C.8.27.1	table_C.8.27.1-1	Intravascular OCT Series Module Attributes	table	Y	N
sect_C.8.27.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.27.2	table_C.8.27.2-1	Intravascular OCT Image Module Attributes	table	Y	N
sect_C.8.27.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.27.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.27.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.27.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.27.3	table_C.8.27.3-1	Intravascular OCT Acquisition Parameters Module Attributes	table	Y	N
sect_C.8.27.4	table_C.8.27.4-1	Intravascular OCT Processing Parameters Module Attributes	table	Y	N
sect_C.8.27.5	table_C.8.27.5-1	Intravascular Image Acquisition Parameters Module Attributes	table	Y	N
sect_C.8.27.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.27.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.27.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.27.6.1	table_C.8.27.6.1-1	Intravascular OCT Frame Type Macro Attributes	table	Y	N
sect_C.8.27.6.2	table_C.8.27.6.2-1	Intravascular Frame Content Macro Attributes	table	Y	N
sect_C.8.27.6.3	table_C.8.27.6.3-1	Intravascular OCT Frame Content Macro Attributes	table	Y	N
sect_C.8.28.1	table_C.8.28.1-1	Ophthalmic Thickness Map Series Module Attributes	table	Y	N
sect_C.8.28.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.28.2	table_C.8.28.2-1	Ophthalmic Thickness Map Module Attributes	table	Y	N
sect_C.8.28.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.28.2	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.28.2	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.28.2	table_10-22	Externally-Sourced Data Set Identification Macro Attributes	table	N	N
sect_C.8.28.2	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.28.2	table_10-5	General Anatomy Mandatory Macro Attributes	table	N	N
sect_C.8.28.2	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.28.2	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.28.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.28.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.28.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.28.2	table_C.7.6.16-12	Real World Value Mapping Macro Attributes	table	N	N
sect_C.8.28.2	table_C.7.6.16-12b	Real World Value Mapping Item Macro Attributes	table	N	N
sect_C.8.28.3	table_C.8.28.3-1	Ophthalmic Thickness Map Quality Rating Module Attributes	table	Y	N
sect_C.8.28.3	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.8.28.3	table_10-26	Numeric Value Macro Attributes	table	N	N
sect_C.8.28.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.28.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.28.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.29.1	table_C.8.29-1	Optical Surface Scanner Series Module Attributes	table	Y	N
sect_C.8.29.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.29.2	table_C.8.29-2	Scan Procedure Module Attributes	table	Y	N
sect_C.8.29.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.29.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.29.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.3.1	table_C.8-4	MR Image Module Attributes	table	Y	N
sect_C.8.3.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.3.1	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.3.1	table_10-25	Optional View and Slice Progression Direction Macro Attributes	table	N	N
sect_C.8.3.1	table_10-7	General Anatomy Optional Macro Attributes	table	N	N
sect_C.8.3.1	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.3.1	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.3.1	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.8.3.1	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.8.3.1	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.8.3.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.3.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.3.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.3.1	table_C.36.2.2.3-1	RT Accessory Device Identification Macro Attributes	table	N	N
sect_C.8.3.1	table_C.36.2.3.4-1	RT Patient Treatment Preparation Macro Attributes	table	N	N
sect_C.8.3.1	table_C.36.2.4.12-1	RT Equipment Mapping and Plan Reference Macro Attributes	table	N	N
sect_C.8.30.1	table_C.8.30.1-1	Corneal Topography Map Series Module Attributes	table	Y	N
sect_C.8.30.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.30.2	table_C.8.30.2-1	Corneal Topography Map Image Module Attributes	table	Y	N
sect_C.8.30.2	table_10-10	Basic Pixel Spacing Calibration Macro Attributes	table	N	N
sect_C.8.30.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.30.2	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.30.2	table_10-5	General Anatomy Mandatory Macro Attributes	table	N	N
sect_C.8.30.2	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.30.2	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.30.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.30.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.30.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.30.2	table_C.7.6.16-12	Real World Value Mapping Macro Attributes	table	N	N
sect_C.8.30.2	table_C.7.6.16-12b	Real World Value Mapping Item Macro Attributes	table	N	N
sect_C.8.30.3	table_C.8.30.3-1	Corneal Topography Map Analysis Module Attributes	table	Y	N
sect_C.8.30.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.30.3	table_10-22	Externally-Sourced Data Set Identification Macro Attributes	table	N	N
sect_C.8.30.3	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.30.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.30.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.30.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.30.3	table_C.8.25.10-2	Keratometric Measurements Macro Attributes	table	N	N
sect_C.8.31.1	table_C.8.31-1	Enhanced Mammography Image Module Attributes	table	Y	N
sect_C.8.31.1	table_10-23	Exposure Index Macro Attributes	table	N	N
sect_C.8.31.1	table_C.7-11b	Image Pixel Macro Attributes	table	N	N
sect_C.8.31.1	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.8.31.1	table_C.8-71b	Digital X-Ray Detector Macro Attributes	table	N	N
sect_C.8.31.2	table_C.8.31.2-1	Breast X-Ray Positioner Macro Attributes	table	Y	N
sect_C.8.31.3	table_C.8.31.3-1	Breast X-Ray Detector Macro Attributes	table	Y	N
sect_C.8.31.4	table_C.8.31.4-1	Breast X-Ray Geometry Macro Attributes	table	Y	N
sect_C.8.31.5	table_C.8.31.5-1	Breast X-Ray Acquisition Dose Macro Attributes	table	Y	N
sect_C.8.31.6	table_C.8.31.6-1	Breast X-Ray Isocenter Reference System Macro Attributes	table	Y	N
sect_C.8.31.7	table_C.8.31.7-1	X-Ray Grid Macro Attributes	table	Y	N
sect_C.8.31.7	table_C.8-36b	X-Ray Grid Description Macro Attributes	table	N	N
sect_C.8.31.8	table_C.8.31.8-1	X-Ray Filter Macro Attributes	table	Y	N
sect_C.8.31.8	table_C.8-35a	X-Ray Filtration Macro Attributes	table	N	N
sect_C.8.32.1	table_PS3.3_C.8.32-1	Parametric Map Series Module Attributes	table	Y	N
sect_C.8.32.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.32.2	table_PS3.3_C.8.32-2	Parametric Map Image Module Attributes	table	Y	N
sect_C.8.32.2	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.8.32.2	table_10-12	Content Identification Macro Attributes	table	N	N
sect_C.8.32.2	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.8.32.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.32.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.32.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
